location,bud_burst_date,bud_burst_days,flowering_date,flowering_days,fullbloom_date,fullbloom_days
Jeongeup,1980-04-03,93.0,1975-04-16,105.0,1975-04-22,111.0
Jeongeup,1981-04-06,95.0,1976-04-14,104.0,1976-04-20,110.0
Jeongeup,1982-04-02,91.0,1977-04-15,104.0,1978-04-23,112.0
Jeongeup,1983-04-01,90.0,1978-04-17,106.0,1979-04-15,104.0
Jeongeup,1984-04-01,91.0,1979-04-08,97.0,1980-04-16,106.0
Jeongeup,1986-03-26,84.0,1980-04-12,102.0,1981-04-14,103.0
Jeongeup,1987-03-18,76.0,1981-04-10,99.0,1982-04-11,100.0
Jeongeup,1988-03-19,78.0,1982-04-07,96.0,1983-04-07,96.0
Jeongeup,1989-03-12,70.0,1983-04-05,94.0,1984-04-19,109.0
Jeongeup,1990-03-16,74.0,1984-04-16,106.0,1985-04-16,105.0
Jeongeup,1991-03-27,85.0,1985-04-12,101.0,1986-04-15,104.0
Jeongeup,1992-03-24,83.0,1986-04-11,100.0,1987-04-12,101.0
Jeongeup,1993-03-28,86.0,1987-04-09,98.0,1988-04-17,107.0
Jeongeup,1994-03-28,86.0,1988-04-12,102.0,1989-04-09,98.0
Jeongeup,1995-03-20,78.0,1989-03-31,89.0,1990-04-09,98.0
Jeongeup,1996-04-05,95.0,1990-04-03,92.0,1991-04-16,105.0
Jeongeup,1997-03-13,71.0,1991-04-06,95.0,1992-04-03,93.0
Jeongeup,1998-03-12,70.0,1992-03-29,88.0,1993-04-15,104.0
Jeongeup,1999-03-25,83.0,1993-04-08,97.0,1994-04-14,103.0
Jeongeup,2001-03-27,85.0,1994-04-09,98.0,2013-04-12,101.0
Jeongeup,2002-03-24,82.0,1995-04-04,93.0,2014-04-04,93.0
Jeongeup,2003-03-31,89.0,1996-04-17,107.0,2015-04-05,94.0
Jeongeup,2004-03-22,81.0,1997-04-05,94.0,,
Jeongeup,2005-04-04,93.0,1998-04-02,91.0,,
Jeongeup,2006-03-26,84.0,1999-04-09,98.0,,
Jeongeup,2007-03-24,82.0,2000-04-06,96.0,,
Jeongeup,2008-03-23,82.0,2001-04-08,97.0,,
Jeongeup,2009-03-25,83.0,2002-03-30,88.0,,
Jeongeup,2010-03-27,85.0,2003-04-02,91.0,,
Jeongeup,2011-04-04,93.0,2004-03-30,89.0,,
Jeongeup,2012-03-30,89.0,2005-04-09,98.0,,
Jeongeup,2013-03-25,83.0,2006-04-07,96.0,,
Jeongeup,2014-03-24,82.0,2007-03-29,87.0,,
Jeongeup,2015-03-26,84.0,2008-04-04,94.0,,
Jeongeup,,,2009-04-01,90.0,,
Jeongeup,,,2010-04-06,95.0,,
Jeongeup,,,2011-04-11,100.0,,
Jeongeup,,,2012-04-12,102.0,,
Jeongeup,,,2013-04-05,94.0,,
Jeongeup,,,2014-03-31,89.0,,
Jeongeup,,,2015-04-02,91.0,,
Jeongeup,,,,,,
Jeongseon,,,,,,
Jeonju,1973-03-31,89.0,1973-04-08,97.0,1973-04-14,103.0
Jeonju,1974-04-09,98.0,1974-04-12,101.0,1974-04-18,107.0
Jeonju,1975-04-07,96.0,1975-04-12,101.0,1975-04-17,106.0
Jeonju,1976-04-06,96.0,1976-04-12,102.0,1976-04-17,107.0
Jeonju,1977-04-07,96.0,1977-04-12,101.0,1977-04-16,105.0
Jeonju,1979-03-21,79.0,1978-04-03,92.0,1978-04-19,108.0
Jeonju,1980-03-20,79.0,1979-04-05,94.0,1979-04-16,105.0
Jeonju,1981-04-07,96.0,1980-04-10,100.0,1980-04-18,108.0
Jeonju,1982-04-01,90.0,1981-04-10,99.0,1981-04-16,105.0
Jeonju,1984-04-06,96.0,1982-04-08,97.0,1982-04-15,104.0
Jeonju,1986-04-01,90.0,1983-04-05,94.0,1984-04-20,110.0
Jeonju,1987-03-17,75.0,1984-04-15,105.0,1985-04-16,105.0
Jeonju,1988-03-25,84.0,1985-04-10,99.0,1986-04-16,105.0
Jeonju,1989-03-12,70.0,1986-04-09,98.0,1987-04-13,102.0
Jeonju,1990-03-17,75.0,1987-04-10,99.0,1988-04-17,107.0
Jeonju,1991-03-27,85.0,1988-04-11,101.0,1989-04-09,98.0
Jeonju,1992-03-13,72.0,1989-04-03,92.0,1990-04-06,95.0
Jeonju,1993-03-23,81.0,1990-03-31,89.0,1991-04-12,101.0
Jeonju,1994-03-20,78.0,1991-04-09,98.0,1992-04-06,96.0
Jeonju,1995-03-26,84.0,1992-03-28,87.0,1993-04-16,105.0
Jeonju,1996-04-03,93.0,1993-04-03,92.0,1994-04-12,101.0
Jeonju,1997-03-13,71.0,1994-04-06,95.0,2015-04-10,99.0
Jeonju,1998-03-21,79.0,1995-04-07,96.0,2016-04-05,95.0
Jeonju,1999-03-27,85.0,1996-04-16,106.0,2017-04-05,94.0
Jeonju,2000-03-31,90.0,1997-04-04,93.0,2018-04-01,90.0
Jeonju,2001-03-27,85.0,1998-03-31,89.0,2019-04-05,94.0
Jeonju,2002-03-23,81.0,1999-04-04,93.0,2020-03-31,90.0
Jeonju,2003-03-25,83.0,2000-04-09,99.0,2021-03-25,83.0
Jeonju,2004-03-27,86.0,2001-04-07,96.0,2022-04-01,90.0
Jeonju,2005-04-04,93.0,2002-03-30,88.0,2023-03-26,84.0
Jeonju,2006-03-25,83.0,2003-03-31,89.0,2024-03-31,90.0
Jeonju,2007-03-21,79.0,2004-03-31,90.0,,
Jeonju,2008-03-23,82.0,2005-04-09,98.0,,
Jeonju,2009-03-17,75.0,2006-04-05,94.0,,
Jeonju,2010-03-28,86.0,2007-03-27,85.0,,
Jeonju,2011-04-01,90.0,2008-04-02,92.0,,
Jeonju,2012-04-01,91.0,2009-03-31,89.0,,
Jeonju,2013-03-25,83.0,2010-04-05,94.0,,
Jeonju,2014-03-22,80.0,2011-04-10,99.0,,
Jeonju,2015-03-17,75.0,2012-04-10,100.0,,
Jeonju,2016-03-13,72.0,2013-04-03,92.0,,
Jeonju,2017-03-11,69.0,2014-03-28,86.0,,
Jeonju,2018-03-14,72.0,2015-03-30,88.0,,
Jeonju,2019-03-12,70.0,2016-03-27,86.0,,
Jeonju,2020-03-09,68.0,2017-04-02,91.0,,
Jeonju,2021-03-08,66.0,2018-03-27,85.0,,
Jeonju,2022-03-14,72.0,2019-03-29,87.0,,
Jeonju,2023-03-13,71.0,2020-03-26,85.0,,
Jeonju,2024-03-15,74.0,2021-03-18,76.0,,
Jeonju,2025-03-21,79.0,2025-03-27,85.0,2025-04-01,90.0
Jeonju,,,2022-03-30,88.0,,
Jeonju,,,2023-03-22,80.0,,
Jeonju,,,2024-03-26,85.0,,
Jindo,,,,,,
Jinju,1973-03-14,72.0,1973-04-01,90.0,1973-04-06,95.0
Jinju,1974-03-09,67.0,1974-04-10,99.0,1974-04-13,102.0
Jinju,1975-03-09,67.0,1975-04-05,94.0,1975-04-09,98.0
Jinju,1976-03-15,74.0,1976-04-01,91.0,1976-04-07,97.0
Jinju,1977-03-26,84.0,1977-04-03,92.0,1977-04-07,96.0
Jinju,1978-03-18,76.0,1978-04-02,91.0,1978-04-11,100.0
Jinju,1979-03-16,74.0,1979-03-31,89.0,1979-04-07,96.0
Jinju,1981-03-10,68.0,1980-04-03,93.0,1980-04-16,106.0
Jinju,1983-03-27,85.0,1981-03-30,88.0,1981-04-12,101.0
Jinju,1984-03-29,88.0,1983-04-09,98.0,1982-04-06,95.0
Jinju,1985-03-26,84.0,1984-04-13,103.0,1983-04-14,103.0
Jinju,1986-03-24,82.0,1985-04-08,97.0,1984-04-16,106.0
Jinju,1987-03-14,72.0,1986-04-07,96.0,1985-04-13,102.0
Jinju,1988-03-18,77.0,1987-04-03,92.0,1986-04-11,100.0
Jinju,1989-02-26,56.0,1988-04-08,98.0,1987-04-05,94.0
Jinju,1990-03-11,69.0,1989-04-01,90.0,1988-04-14,104.0
Jinju,1991-03-13,71.0,1990-03-30,88.0,1989-04-06,95.0
Jinju,1992-03-02,61.0,1991-04-08,97.0,1990-04-05,94.0
Jinju,1993-03-20,78.0,1992-03-31,90.0,1991-04-11,100.0
Jinju,1994-03-29,87.0,1993-04-03,92.0,1992-04-03,93.0
Jinju,1995-03-26,84.0,1994-04-06,95.0,1993-04-07,96.0
Jinju,1996-04-01,91.0,1995-04-05,94.0,1994-04-08,97.0
Jinju,1997-03-28,86.0,1996-04-15,105.0,,
Jinju,1998-03-14,72.0,1997-04-01,90.0,,
Jinju,1999-03-17,75.0,1998-03-28,86.0,,
Jinju,2000-03-15,74.0,1999-04-03,92.0,,
Jinju,2001-03-17,75.0,2000-04-03,93.0,,
Jinju,2002-03-12,70.0,2001-03-31,89.0,,
Jinju,2003-03-18,76.0,2002-03-22,80.0,,
Jinju,2004-03-23,82.0,2003-03-28,86.0,,
Jinju,2005-03-23,81.0,2004-03-29,88.0,,
Jinju,2006-03-21,79.0,2005-04-06,95.0,,
Jinju,2007-03-20,78.0,2006-03-31,89.0,,
Jinju,2008-03-16,75.0,2007-03-27,85.0,,
Jinju,2009-03-13,71.0,2008-03-31,90.0,,
Jinju,2010-03-13,71.0,2009-03-23,81.0,,
Jinju,2011-03-28,86.0,2010-04-03,92.0,,
Jinju,2012-03-28,87.0,2011-04-08,97.0,,
Jinju,2013-03-16,74.0,2012-04-07,97.0,,
Jinju,2014-03-19,77.0,2013-03-27,85.0,,
Jinju,2015-03-22,80.0,2014-03-27,85.0,,
Jinju,,,2015-03-29,87.0,,
Jinju,,,,,,
Miryang,1974-02-19,49.0,1973-04-01,90.0,1973-04-05,94.0
Miryang,1975-02-16,46.0,1974-04-08,97.0,1975-04-12,101.0
Miryang,1977-03-17,75.0,1975-04-07,96.0,1976-04-15,105.0
Miryang,1978-03-17,75.0,1976-04-09,99.0,1977-04-11,100.0
Miryang,1979-03-13,71.0,1977-04-05,94.0,1978-04-12,101.0
Miryang,1980-03-19,78.0,1978-04-08,97.0,1979-04-10,99.0
Miryang,1981-03-16,74.0,1979-03-30,88.0,1980-04-11,101.0
Miryang,1982-03-11,69.0,1980-04-05,95.0,1981-04-08,97.0
Miryang,1983-03-16,74.0,1981-04-03,92.0,1982-04-03,92.0
Miryang,1984-03-29,88.0,1982-03-29,87.0,1983-04-09,98.0
Miryang,1985-03-23,81.0,1983-04-05,94.0,1984-04-14,104.0
Miryang,1986-03-07,65.0,1984-04-11,101.0,1985-04-10,99.0
Miryang,1987-03-06,64.0,1985-04-07,96.0,1986-04-08,97.0
Miryang,1988-03-13,72.0,1986-04-02,91.0,1987-04-08,97.0
Miryang,1989-03-07,65.0,1987-04-02,91.0,1988-04-12,102.0
Miryang,1990-03-06,64.0,1988-04-07,97.0,1989-04-04,93.0
Miryang,1991-03-15,73.0,1989-04-01,90.0,1990-04-04,93.0
Miryang,1992-03-08,67.0,1990-03-29,87.0,1991-04-11,100.0
Miryang,1993-03-13,71.0,1991-04-08,97.0,1992-04-03,93.0
Miryang,1994-03-19,77.0,1992-03-31,90.0,1993-04-06,95.0
Miryang,1995-03-20,78.0,1993-03-31,89.0,1994-04-04,93.0
Miryang,1996-03-23,82.0,1994-04-01,90.0,,
Miryang,1997-03-14,72.0,1995-04-03,92.0,,
Miryang,1998-03-10,68.0,1996-04-11,101.0,,
Miryang,1999-03-16,74.0,1997-03-31,89.0,,
Miryang,2000-03-16,75.0,1998-03-29,87.0,,
Miryang,2001-03-15,73.0,1999-04-02,91.0,,
Miryang,2002-03-09,67.0,2000-04-01,91.0,,
Miryang,2003-03-01,59.0,2001-03-27,85.0,,
Miryang,2004-03-10,69.0,2002-03-21,79.0,,
Miryang,2005-03-28,86.0,2003-03-30,88.0,,
Miryang,2006-03-19,77.0,2004-03-26,85.0,,
Miryang,2007-03-23,81.0,2005-04-06,95.0,,
Miryang,2008-03-16,75.0,2006-03-31,89.0,,
Miryang,,,2007-03-27,85.0,,
Miryang,,,2008-03-28,87.0,,
Miryang,,,,,,
Mokpo,1973-03-16,74.0,1973-04-04,93.0,1974-04-14,103.0
Mokpo,1974-03-30,88.0,1974-04-07,96.0,1975-04-15,104.0
Mokpo,1975-03-29,87.0,1975-04-09,98.0,1976-04-17,107.0
Mokpo,1976-03-27,86.0,1976-04-12,102.0,1977-04-08,97.0
Mokpo,1977-03-30,88.0,1977-04-04,93.0,1978-04-17,106.0
Mokpo,1978-04-02,91.0,1978-04-10,99.0,1979-04-12,101.0
Mokpo,1979-03-08,66.0,1979-04-04,93.0,1980-04-15,105.0
Mokpo,1980-03-10,69.0,1980-04-08,98.0,1981-04-12,101.0
Mokpo,1981-03-20,78.0,1981-04-06,95.0,1982-04-10,99.0
Mokpo,1982-03-28,86.0,1982-04-03,92.0,1983-04-16,105.0
Mokpo,1984-04-03,93.0,1984-04-15,105.0,1984-04-18,108.0
Mokpo,1985-03-27,85.0,1985-04-13,102.0,1985-04-17,106.0
Mokpo,1986-03-27,85.0,1986-04-10,99.0,1986-04-19,108.0
Mokpo,1987-03-26,84.0,1987-04-09,98.0,1987-04-14,103.0
Mokpo,1988-03-27,86.0,1988-04-15,105.0,1988-04-18,108.0
Mokpo,1989-03-22,80.0,1989-04-04,93.0,1989-04-09,98.0
Mokpo,1990-03-17,75.0,1990-03-28,86.0,1990-04-02,91.0
Mokpo,1991-03-23,81.0,1991-04-10,99.0,1991-04-16,105.0
Mokpo,1992-03-11,70.0,1992-03-28,87.0,1992-04-05,95.0
Mokpo,1993-03-16,74.0,1993-04-13,102.0,1993-04-18,107.0
Mokpo,1994-03-15,73.0,1994-03-30,88.0,1994-04-08,97.0
Mokpo,1995-03-21,79.0,1995-03-30,88.0,2015-04-02,91.0
Mokpo,1996-03-23,82.0,1996-04-16,106.0,2016-04-02,92.0
Mokpo,1997-03-13,71.0,1997-03-31,89.0,2017-04-10,99.0
Mokpo,1998-03-03,61.0,1998-03-24,82.0,2018-04-02,91.0
Mokpo,1999-03-19,77.0,1999-04-03,92.0,2019-04-05,94.0
Mokpo,2000-03-25,84.0,2000-04-09,99.0,2020-03-29,88.0
Mokpo,2001-03-22,80.0,2001-04-04,93.0,2021-03-29,87.0
Mokpo,2002-03-20,78.0,2002-03-29,87.0,2022-04-04,93.0
Mokpo,2003-03-15,73.0,2003-03-30,88.0,2023-03-31,89.0
Mokpo,2004-03-23,82.0,2004-04-01,91.0,2024-04-02,92.0
Mokpo,2005-03-25,83.0,2005-04-11,100.0,,
Mokpo,2006-03-20,78.0,2006-04-07,96.0,,
Mokpo,2007-03-20,78.0,2007-03-31,89.0,,
Mokpo,2008-03-17,76.0,2008-03-31,90.0,,
Mokpo,2009-03-15,73.0,2009-04-03,92.0,,
Mokpo,2010-03-25,83.0,2010-04-05,94.0,,
Mokpo,2011-03-10,68.0,2011-04-09,98.0,,
Mokpo,2012-03-15,74.0,2012-04-11,101.0,,
Mokpo,2013-03-12,70.0,2013-03-31,89.0,,
Mokpo,2014-03-15,73.0,2014-03-28,86.0,,
Mokpo,2015-03-13,71.0,2015-03-26,84.0,,
Mokpo,2016-03-14,73.0,2016-03-31,90.0,,
Mokpo,2017-03-17,75.0,2017-04-02,91.0,,
Mokpo,2018-03-16,74.0,2018-03-29,87.0,,
Mokpo,2019-03-13,71.0,2019-03-31,89.0,,
Mokpo,2020-03-02,61.0,2020-03-26,85.0,,
Mokpo,2021-03-02,60.0,2021-03-24,82.0,,
Mokpo,2022-03-15,73.0,2022-03-31,89.0,,
Mokpo,2023-03-13,71.0,2023-03-26,84.0,,
Mokpo,2024-03-12,71.0,2024-03-29,88.0,,
Mokpo,2025-03-19,77.0,2025-03-27,85.0,2025-04-02,91.0
Mungyeong,1973-03-20,78.0,1973-03-29,87.0,1973-04-05,94.0
Mungyeong,1974-03-20,78.0,1974-04-14,103.0,1984-04-20,110.0
Mungyeong,1979-03-29,87.0,1975-04-17,106.0,1986-04-22,111.0
Mungyeong,1984-04-15,105.0,1976-04-19,109.0,1987-04-13,102.0
Mungyeong,1985-04-09,98.0,1977-04-16,105.0,1988-04-19,109.0
Mungyeong,1986-04-10,99.0,1978-04-13,102.0,1989-04-06,95.0
Mungyeong,1987-04-03,92.0,1979-04-07,96.0,1990-04-09,98.0
Mungyeong,1988-04-11,101.0,1980-04-11,101.0,1991-04-14,103.0
Mungyeong,1989-03-26,84.0,1981-04-08,97.0,1992-04-05,95.0
Mungyeong,1990-03-20,78.0,1982-04-07,96.0,1993-04-23,112.0
Mungyeong,1991-04-02,91.0,1983-04-08,97.0,1994-04-14,103.0
Mungyeong,1992-03-30,89.0,1984-04-17,107.0,,
Mungyeong,1993-03-26,84.0,1985-04-12,101.0,,
Mungyeong,1994-03-28,86.0,1986-04-17,106.0,,
Mungyeong,1995-04-06,95.0,1987-04-10,99.0,,
Mungyeong,1996-04-10,100.0,1988-04-14,104.0,,
Mungyeong,1997-04-10,99.0,1989-04-01,90.0,,
Mungyeong,1998-04-05,94.0,1990-04-06,95.0,,
Mungyeong,1999-03-31,89.0,1991-04-08,97.0,,
Mungyeong,2000-03-30,89.0,1992-04-03,93.0,,
Mungyeong,2001-04-04,93.0,1993-04-13,102.0,,
Mungyeong,2002-03-18,76.0,1994-04-09,98.0,,
Mungyeong,2003-03-28,86.0,1995-04-13,102.0,,
Mungyeong,2004-03-26,85.0,1996-04-18,108.0,,
Mungyeong,2005-03-29,87.0,1997-04-16,105.0,,
Mungyeong,2006-03-24,82.0,1998-04-08,97.0,,
Mungyeong,2007-03-24,82.0,1999-04-09,98.0,,
Mungyeong,2008-03-25,84.0,2000-04-09,99.0,,
Mungyeong,,,2001-04-08,97.0,,
Mungyeong,,,2002-03-25,83.0,,
Mungyeong,,,2003-04-13,102.0,,
Mungyeong,,,2004-04-06,96.0,,
Mungyeong,,,2005-04-15,104.0,,
Mungyeong,,,2006-04-08,97.0,,
Mungyeong,,,2008-04-07,97.0,,
Mungyeong,,,,,,
Namhae,1973-03-04,62.0,1973-03-31,89.0,1973-04-06,95.0
Namhae,1974-02-27,57.0,1974-04-07,96.0,1974-04-12,101.0
Namhae,1975-02-22,52.0,1975-04-06,95.0,1975-04-10,99.0
Namhae,1976-02-21,51.0,1976-04-04,94.0,1976-04-07,97.0
Namhae,1977-02-27,57.0,1977-04-03,92.0,1977-04-06,95.0
Namhae,1978-02-28,58.0,1978-04-09,98.0,1978-04-15,104.0
Namhae,1979-02-18,48.0,1979-03-29,87.0,1979-04-01,90.0
Namhae,1980-03-08,67.0,1980-04-01,91.0,1980-04-05,95.0
Namhae,1981-03-15,73.0,1981-03-31,89.0,1981-04-07,96.0
Namhae,1984-03-22,81.0,1982-03-26,84.0,1982-04-03,92.0
Namhae,1986-03-06,64.0,1983-04-02,91.0,1983-04-07,96.0
Namhae,1987-03-02,60.0,1984-04-11,101.0,1984-04-14,104.0
Namhae,1988-03-10,69.0,1985-04-07,96.0,1985-04-13,102.0
Namhae,1989-02-28,58.0,1986-04-02,91.0,1986-04-06,95.0
Namhae,1990-03-02,60.0,1987-03-31,89.0,1987-04-03,92.0
Namhae,1991-03-07,65.0,1988-03-28,87.0,1988-04-13,103.0
Namhae,1992-03-01,60.0,1989-03-29,87.0,1989-04-04,93.0
Namhae,1993-03-08,66.0,1990-03-24,82.0,1990-03-30,88.0
Namhae,1994-03-14,72.0,1991-04-06,95.0,1991-04-11,100.0
Namhae,1995-03-17,75.0,1992-03-27,86.0,1992-04-01,91.0
Namhae,1996-03-18,77.0,1993-04-01,90.0,1993-04-06,95.0
Namhae,1997-03-10,68.0,1994-03-28,86.0,1994-04-08,97.0
Namhae,1998-03-04,62.0,1995-04-03,92.0,,
Namhae,1999-03-10,68.0,1996-04-09,99.0,,
Namhae,2000-03-08,67.0,1997-03-28,86.0,,
Namhae,2001-03-19,77.0,1998-03-27,85.0,,
Namhae,2002-03-12,70.0,1999-04-01,90.0,,
Namhae,2003-03-13,71.0,2000-04-02,92.0,,
Namhae,2004-02-28,58.0,2001-03-25,83.0,,
Namhae,2005-03-14,72.0,2002-03-21,79.0,,
Namhae,2006-03-14,72.0,2003-03-28,86.0,,
Namhae,2007-03-09,67.0,2004-03-24,83.0,,
Namhae,2008-03-14,73.0,2005-04-05,94.0,,
Namhae,,,2006-03-30,88.0,,
Namhae,,,2007-03-26,84.0,,
Namhae,,,2008-03-28,87.0,,
Namhae,,,,,,
Namwon,1974-04-01,90.0,1974-04-09,98.0,1974-04-11,100.0
Namwon,1975-03-30,88.0,1975-04-09,98.0,1975-04-15,104.0
Namwon,1976-04-01,91.0,1976-04-09,99.0,1976-04-16,106.0
Namwon,1977-03-28,86.0,1977-04-05,94.0,1977-04-15,104.0
Namwon,1978-04-03,92.0,1978-04-09,98.0,1978-04-15,104.0
Namwon,1979-04-02,91.0,1979-04-11,100.0,1979-04-18,107.0
Namwon,1980-04-03,93.0,1980-04-08,98.0,1980-04-14,104.0
Namwon,1981-04-02,91.0,1981-04-07,96.0,1981-04-12,101.0
Namwon,1984-04-06,96.0,1982-04-04,93.0,1982-04-10,99.0
Namwon,1985-04-04,93.0,1984-04-12,102.0,1984-04-14,104.0
Namwon,1986-04-01,90.0,1985-04-08,97.0,1985-04-10,99.0
Namwon,1987-04-01,90.0,1986-04-06,95.0,1986-04-10,99.0
Namwon,1988-04-02,92.0,1987-04-08,97.0,1987-04-11,100.0
Namwon,1989-03-24,82.0,1988-04-10,100.0,1988-04-13,103.0
Namwon,1990-03-19,77.0,1989-04-01,90.0,1989-04-08,97.0
Namwon,1991-03-28,86.0,1990-03-27,85.0,1990-04-02,91.0
Namwon,1992-03-25,84.0,1991-04-08,97.0,1991-04-10,99.0
Namwon,1993-03-26,84.0,1992-04-01,91.0,1992-04-06,96.0
Namwon,1994-03-31,89.0,1993-04-05,94.0,1993-04-09,98.0
Namwon,1995-03-29,87.0,1994-04-07,96.0,1994-04-10,99.0
Namwon,1996-04-08,98.0,1995-04-03,92.0,2015-04-03,92.0
Namwon,1997-04-02,91.0,1996-04-16,106.0,,
Namwon,1998-03-28,86.0,1997-04-07,96.0,,
Namwon,1999-04-03,92.0,1998-04-03,92.0,,
Namwon,2000-04-03,93.0,1999-04-07,96.0,,
Namwon,2001-04-04,93.0,2000-04-07,97.0,,
Namwon,2002-03-25,83.0,2001-04-08,97.0,,
Namwon,2003-03-31,89.0,2002-03-30,88.0,,
Namwon,2004-03-29,88.0,2003-04-02,91.0,,
Namwon,2005-04-08,97.0,2004-03-31,90.0,,
Namwon,2006-04-04,93.0,2005-04-11,100.0,,
Namwon,2007-03-28,86.0,2006-04-08,97.0,,
Namwon,2008-04-01,91.0,2007-03-31,89.0,,
Namwon,2009-03-18,76.0,2008-04-04,94.0,,
Namwon,2010-04-05,94.0,2009-03-28,86.0,,
Namwon,2011-04-08,97.0,2010-04-08,97.0,,
Namwon,2012-04-09,99.0,2011-04-12,101.0,,
Namwon,2013-03-31,89.0,2012-04-12,102.0,,
Namwon,2014-03-28,86.0,2013-04-03,92.0,,
Namwon,2015-03-30,88.0,2014-03-30,88.0,,
Namwon,,,2015-04-01,90.0,,
Namwon,,,,,,
Paju,2002-04-08,97.0,2002-04-13,102.0,,
Paju,2003-04-06,95.0,2003-04-13,102.0,,
Paju,2004-03-31,90.0,2004-04-07,97.0,,
Paju,2005-04-05,94.0,2005-04-20,109.0,,
Paju,2006-03-28,86.0,2006-04-10,99.0,,
Paju,2007-04-04,93.0,2007-04-09,98.0,,
Paju,2008-04-06,96.0,2008-04-12,102.0,,
Paju,2009-04-03,92.0,2009-04-12,101.0,,
Paju,2010-04-06,95.0,2010-04-20,109.0,,
Paju,2011-04-14,103.0,2011-04-22,111.0,,
Paju,2012-04-10,100.0,2012-04-18,108.0,,
Paju,2013-04-12,101.0,2013-04-21,110.0,,
Paju,2014-03-31,89.0,2014-04-09,98.0,,
Paju,2015-04-10,99.0,2015-04-13,102.0,,
Paju,,,,,,
Pohang,1973-03-13,71.0,1973-04-03,92.0,1973-04-06,95.0
Pohang,1975-04-02,91.0,1974-04-09,98.0,1974-04-11,100.0
Pohang,1976-03-18,77.0,1975-04-07,96.0,1976-04-12,102.0
Pohang,1977-03-20,78.0,1976-04-02,92.0,1977-04-17,106.0
Pohang,1978-03-25,83.0,1977-04-05,94.0,1978-04-08,97.0
Pohang,1979-03-20,78.0,1978-04-02,91.0,1979-04-06,95.0
Pohang,1980-03-25,84.0,1979-04-01,90.0,1980-04-12,102.0
Pohang,1981-03-30,88.0,1980-04-07,97.0,1981-04-15,104.0
Pohang,1984-04-06,96.0,1981-04-08,97.0,1984-04-18,108.0
Pohang,1985-03-25,83.0,1984-04-15,105.0,1985-04-14,103.0
Pohang,1986-03-22,80.0,1985-04-08,97.0,1986-04-09,98.0
Pohang,1987-03-17,75.0,1986-04-07,96.0,1987-04-10,99.0
Pohang,1988-03-26,85.0,1987-04-02,91.0,1988-04-13,103.0
Pohang,1989-03-13,71.0,1988-04-07,97.0,1989-04-03,92.0
Pohang,1990-03-16,74.0,1989-03-31,89.0,1990-04-02,91.0
Pohang,1991-03-26,84.0,1990-03-27,85.0,1991-04-15,104.0
Pohang,1992-03-15,74.0,1991-04-11,100.0,1992-04-03,93.0
Pohang,1993-03-21,79.0,1992-03-30,89.0,1993-04-11,100.0
Pohang,1994-03-18,76.0,1993-04-02,91.0,1994-04-10,99.0
Pohang,1995-03-19,77.0,1994-04-02,91.0,2015-04-10,99.0
Pohang,1996-03-24,83.0,1995-04-02,91.0,2016-03-31,90.0
Pohang,1997-03-11,69.0,1996-04-07,97.0,2017-03-31,89.0
Pohang,1998-03-09,67.0,1997-03-27,85.0,2018-03-29,87.0
Pohang,1999-03-12,70.0,1998-03-27,85.0,2019-03-27,85.0
Pohang,2000-03-17,76.0,1999-03-31,89.0,2020-03-26,85.0
Pohang,2001-03-19,77.0,2000-03-28,87.0,2021-03-25,83.0
Pohang,2002-03-12,70.0,2001-03-22,80.0,2022-03-30,88.0
Pohang,2003-03-14,72.0,2002-03-16,74.0,2023-03-21,79.0
Pohang,2004-03-10,69.0,2003-03-26,84.0,2024-04-02,92.0
Pohang,2005-03-23,81.0,2004-03-22,81.0,,
Pohang,2006-03-10,68.0,2005-04-05,94.0,,
Pohang,2007-03-08,66.0,2006-03-28,86.0,,
Pohang,2008-03-13,72.0,2007-03-23,81.0,,
Pohang,2009-03-11,69.0,2008-03-28,87.0,,
Pohang,2010-03-22,80.0,2009-03-20,78.0,,
Pohang,2011-03-30,88.0,2010-04-03,92.0,,
Pohang,2012-03-29,88.0,2011-04-02,91.0,,
Pohang,2013-03-06,64.0,2012-04-05,95.0,,
Pohang,2014-03-20,78.0,2013-03-20,78.0,,
Pohang,2015-03-14,72.0,2014-03-27,85.0,,
Pohang,2016-03-17,76.0,2015-03-27,85.0,,
Pohang,2017-03-13,71.0,2016-03-28,87.0,,
Pohang,2018-03-13,71.0,2017-03-27,85.0,,
Pohang,2019-03-09,67.0,2018-03-27,85.0,,
Pohang,2020-03-08,67.0,2019-03-21,79.0,,
Pohang,2021-03-11,69.0,2020-03-23,82.0,,
Pohang,2022-03-10,68.0,2021-03-23,81.0,,
Pohang,2023-03-08,66.0,2022-03-27,85.0,,
Pohang,2024-03-15,74.0,2023-03-16,74.0,,
Pohang,2025-03-21,79.0,2025-03-26,84.0,2025-03-27,85.0
Pohang,,,2024-03-29,88.0,,
Sancheong,1973-03-12,70.0,1973-03-18,76.0,1973-03-24,82.0
Sancheong,1974-03-15,73.0,1974-04-08,97.0,1974-04-12,101.0
Sancheong,1975-03-13,71.0,1975-04-03,92.0,1975-04-10,99.0
Sancheong,1976-03-18,77.0,1976-04-07,97.0,1976-04-12,102.0
Sancheong,1977-03-11,69.0,1977-04-03,92.0,1977-04-07,96.0
Sancheong,1978-03-14,72.0,1978-04-01,90.0,1978-04-11,100.0
Sancheong,1979-03-08,66.0,1979-03-31,89.0,1979-04-08,97.0
