db,indcode,isparent,indname,parentcode
hgnd,A0I,True,批发和零售业,""
hgnd,A0I01,False,批发和零售业情况,A0I
hgnd,A0I02,True,限额以上批发业企业基本情况和商品购销存情况,A0I
hgnd,A0I0201,False,按登记注册类型分限额以上批发业法人企业数（2023年前）,A0I02
hgnd,A0I0202,False,按国民经济行业分限额以上批发业法人企业数,A0I02
hgnd,A0I0203,False,按登记注册类型分限额以上批发业年末从业人数（2023年前）,A0I02
hgnd,A0I0204,False,按国民经济行业分限额以上批发业年末从业人数,A0I02
hgnd,A0I0205,False,按登记注册类型分限额以上批发业企业商品购进额（2023年前）,A0I02
hgnd,A0I0206,False,按国民经济行业分限额以上批发业企业商品购进额,A0I02
hgnd,A0I0207,False,按登记注册类型分限额以上批发业企业商品进口额（2023年前）,A0I02
hgnd,A0I0208,False,按国民经济行业分限额以上批发业企业商品进口额,A0I02
hgnd,A0I0209,False,按登记注册类型分限额以上批发业企业商品销售额（2023年前）,A0I02
hgnd,A0I020A,False,按国民经济行业分限额以上批发业企业商品销售额,A0I02
hgnd,A0I020B,False,按登记注册类型分限额以上批发业企业商品出口额（2023年前）,A0I02
hgnd,A0I020C,False,按国民经济行业分限额以上批发业企业商品出口额,A0I02
hgnd,A0I020D,False,按登记注册类型分限额以上批发业企业期末商品库存额（2023年前）,A0I02
hgnd,A0I020E,False,按国民经济行业分限额以上批发业企业期末商品库存额,A0I02
hgnd,A0I020F,False,按登记注册统计类别分限额以上批发业法人企业数（2023年起）,A0I02
hgnd,A0I020G,False,按登记注册统计类别分限额以上批发业年末从业人数（2023年起）,A0I02
hgnd,A0I020H,False,按登记注册统计类别分限额以上批发业企业商品购进额（2023年起）,A0I02
hgnd,A0I020I,False,按登记注册统计类别分限额以上批发业企业商品进口额（2023年起）,A0I02
hgnd,A0I020J,False,按登记注册统计类别分限额以上批发业企业商品销售额（2023年起）,A0I02
hgnd,A0I020K,False,按登记注册统计类别分限额以上批发业企业商品出口额（2023年起）,A0I02
hgnd,A0I020L,False,按登记注册统计类别分限额以上批发业企业期末商品库存额（2023年起）,A0I02
hgnd,A0I03,True,限额以上批发业企业资产及负债,A0I
hgnd,A0I0301,False,按登记注册类型分限额以上批发业企业资产总计（2023年前）,A0I03
hgnd,A0I0302,False,按国民经济行业分限额以上批发业企业资产总计,A0I03
hgnd,A0I0303,False,按登记注册类型分限额以上批发业企业流动资产（2023年前）,A0I03
hgnd,A0I0304,False,按国民经济行业分限额以上批发业企业流动资产,A0I03
hgnd,A0I0305,False,按登记注册类型分限额以上批发业企业固定资产（2023年前）,A0I03
hgnd,A0I0306,False,按国民经济行业分限额以上批发业企业固定资产,A0I03
hgnd,A0I0307,False,按登记注册类型分限额以上批发业企业负债（2023年前）,A0I03
hgnd,A0I0308,False,按登记注册统计类别分限额以上企业批发业负债（2023年起）,A0I03
hgnd,A0I0309,False,按登记注册类型分限额以上批发业企业所有者权益（2023年前）,A0I03
hgnd,A0I030A,False,按国民经济行业分限额以上批发业企业所有者权益,A0I03
hgnd,A0I030B,False,按登记注册统计类别分限额以上批发业企业资产总计（2023年起）,A0I03
hgnd,A0I030C,False,按登记注册统计类别分限额以上批发业企业流动资产（2023年起）,A0I03
hgnd,A0I030D,False,按登记注册统计类别分限额以上批发业企业固定资产（2023年起）,A0I03
hgnd,A0I030E,False,按国民经济行业分限额以上批发业企业负债,A0I03
hgnd,A0I030F,False,按登记注册统计类别分限额以上企业批发业所有者权益（2023年起）,A0I03
hgnd,A0I04,True,限额以上批发业企业主要财务指标,A0I
hgnd,A0I0401,False,按登记注册类型分限额以上批发业企业营业收入（2023年前）,A0I04
hgnd,A0I0402,False,按国民经济行业分限额以上批发业企业营业收入,A0I04
hgnd,A0I0403,False,按登记注册类型分限额以上批发业企业营业成本（2023年前）,A0I04
hgnd,A0I0404,False,按国民经济行业分限额以上批发业企业营业成本,A0I04
hgnd,A0I0405,False,按登记注册类型分限额以上批发业企业税金及附加（2023年前）,A0I04
hgnd,A0I0406,False,按国民经济行业分限额以上批发业企业税金及附加,A0I04
hgnd,A0I0407,False,按登记注册类型分限额以上批发业企业利润总额（2023年前）,A0I04
hgnd,A0I0408,False,按国民经济行业分限额以上批发业企业利润总额,A0I04
hgnd,A0I0409,False,按登记注册统计类别分限额以上批发业企业营业收入（2023年起）,A0I04
hgnd,A0I040A,False,按登记注册统计类别分限额以上批发业企业营业成本（2023年起）,A0I04
hgnd,A0I040B,False,按登记注册统计类别分限额以上批发业企业税金及附加（2023年起）,A0I04
hgnd,A0I040C,False,按登记注册统计类别分限额以上批发业企业利润总额（2023年起）,A0I04
hgnd,A0I05,True,限额以上零售业企业基本情况和商品购销存情况,A0I
hgnd,A0I0501,False,按登记注册类型分限额以上零售业企业法人企业数（2023年前）,A0I05
hgnd,A0I0502,False,按国民经济行业分限额以上零售业法人企业数,A0I05
hgnd,A0I0503,False,按登记注册类型分限额以上零售业企业年末从业人数（2023年前）,A0I05
hgnd,A0I0504,False,按国民经济行业分限额以上零售业年末从业人数,A0I05
hgnd,A0I0505,False,按登记注册类型分限额以上零售业企业商品购进额（2023年前）,A0I05
hgnd,A0I0506,False,按国民经济行业分限额以上零售业企业商品购进额,A0I05
hgnd,A0I0507,False,按登记注册类型分限额以上零售业企业商品进口额（2023年前）,A0I05
hgnd,A0I0508,False,按国民经济行业分限额以上零售业企业商品进口额,A0I05
hgnd,A0I0509,False,按登记注册类型分限额以上零售业企业商品销售额（2023年前）,A0I05
hgnd,A0I050A,False,按国民经济行业分限额以上零售业企业商品销售额,A0I05
hgnd,A0I050B,False,按登记注册类型分限额以上零售业企业商品出口额（2023年前）,A0I05
hgnd,A0I050C,False,按国民经济行业分限额以上零售业企业商品出口额,A0I05
hgnd,A0I050D,False,按登记注册类型分限额以上零售业企业期末商品库存额（2023年前）,A0I05
hgnd,A0I050E,False,按国民经济行业分限额以上零售业企业期末商品库存额,A0I05
hgnd,A0I050F,False,按登记注册统计类别分限额以上零售业企业法人企业数（2023年起）,A0I05
hgnd,A0I050G,False,按登记注册统计类别分限额以上零售业企业年末从业人数（2023年起）,A0I05
hgnd,A0I050H,False,按登记注册统计类别分限额以上零售业企业商品购进额（2023年起）,A0I05
hgnd,A0I050I,False,按登记注册统计类别分限额以上零售业企业商品进口额（2023年起）,A0I05
hgnd,A0I050J,False,按登记注册统计类别分限额以上零售业企业商品销售额（2023年起）,A0I05
hgnd,A0I050K,False,按登记注册统计类别分限额以上零售业企业商品出口额（2023年起）,A0I05
hgnd,A0I050L,False,按登记注册统计类别分限额以上零售业企业期末商品库存额（2023年起）,A0I05
hgnd,A0I06,True,限额以上零售业企业资产及负债,A0I
hgnd,A0I0601,False,按登记注册类型分限额以上零售业企业资产总计（2023年前）,A0I06
hgnd,A0I0602,False,按国民经济行业分限额以上零售业企业资产,A0I06
hgnd,A0I0603,False,按登记注册类型分限额以上零售业企业流动资产（2023年前）,A0I06
hgnd,A0I0604,False,按国民经济行业分限额以上零售业企业流动资产,A0I06
hgnd,A0I0605,False,按登记注册类型分限额以上零售业企业固定资产（2023年前）,A0I06
hgnd,A0I0606,False,按国民经济行业分限额以上零售业企业固定资产,A0I06
hgnd,A0I0607,False,按登记注册类型分限额以上零售业企业负债（2023年前）,A0I06
hgnd,A0I0608,False,按国民经济行业分限额以上零售业企业负债,A0I06
hgnd,A0I0609,False,按登记注册类型分限额以上零售业企业所有者权益（2023年前）,A0I06
hgnd,A0I060A,False,按国民经济行业分限额以上零售业企业所有者权益,A0I06
hgnd,A0I060B,False,按登记注册统计类别分限额以上零售业企业资产总计（2023年起）,A0I06
hgnd,A0I060C,False,按登记注册统计类别分限额以上零售业企业流动资产（2023年起）,A0I06
hgnd,A0I060D,False,按登记注册统计类别分限额以上零售业企业固定资产（2023年起）,A0I06
hgnd,A0I060E,False,按登记注册统计类别分限额以上企业零售业负债（2023年起）,A0I06
hgnd,A0I060F,False,按登记注册统计类别分限额以上企业零售业所有者权益（2023年起）,A0I06
hgnd,A0I07,True,限额以上零售业企业主要财务指标,A0I
hgnd,A0I0701,False,按登记注册类型分限额以上零售业企业营业收入（2023年前）,A0I07
hgnd,A0I0702,False,按国民经济行业分限额以上零售业企业营业收入,A0I07
hgnd,A0I0703,False,按登记注册类型分限额以上零售业企业营业成本（2023年前）,A0I07
hgnd,A0I0704,False,按国民经济行业分限额以上零售业企业营业成本,A0I07
hgnd,A0I0705,False,按登记注册类型分限额以上零售业企业税金及附加（2023年前）,A0I07
hgnd,A0I0706,False,按国民经济行业分限额以上零售业企业税金及附加,A0I07
hgnd,A0I0707,False,按登记注册类型分限额以上零售业企业利润总额（2023年前）,A0I07
hgnd,A0I0708,False,按国民经济行业分限额以上零售业企业利润总额,A0I07
hgnd,A0I0709,False,按登记注册统计类别分限额以上零售业企业营业收入（2023年起）,A0I07
hgnd,A0I070A,False,按登记注册统计类别分限额以上零售业企业营业成本（2023年起）,A0I07
hgnd,A0I070B,False,按登记注册统计类别分限额以上零售业企业税金及附加（2023年起）,A0I07
hgnd,A0I070C,False,按登记注册统计类别分限额以上零售业企业利润总额（2023年起）,A0I07
hgnd,A0I08,True,连锁零售企业,A0I
hgnd,A0I0801,False,按登记注册类型分连锁零售企业门店总数（2023年前）,A0I08
hgnd,A0I0802,False,按行业分连锁零售企业门店总数,A0I08
hgnd,A0I080E,False,按业态分连锁零售企业门店总数,A0I08
hgnd,A0I0804,False,按登记注册类型分连锁零售企业年末从业人数,A0I08
hgnd,A0I0805,False,按行业分连锁零售企业年末从业人数,A0I08
hgnd,A0I080F,False,按业态分连锁零售企业年末从业人数,A0I08
hgnd,A0I0807,False,按登记注册类型分连锁零售企业零售营业面积,A0I08
hgnd,A0I0808,False,按行业分连锁零售企业零售营业面积,A0I08
hgnd,A0I080G,False,按业态分连锁零售企业零售营业面积,A0I08
hgnd,A0I080A,False,按登记注册类型分连锁零售企业商品销售额（2023年前）,A0I08
hgnd,A0I080B,False,按行业分连锁零售企业商品销售额,A0I08
hgnd,A0I080H,False,按业态分连锁零售企业商品销售额,A0I08
hgnd,A0I080D,False,按登记注册统计类别分连锁零售企业门店总数（2023年起）,A0I08
hgnd,A0I080I,False,按登记注册统计类别分连锁零售企业年末从业人数（2023年起）,A0I08
hgnd,A0I080J,False,按登记注册统计类别分连锁零售企业零售营业面积（2023年起）,A0I08
hgnd,A0I080K,False,按登记注册统计类别分连锁零售企业商品销售额（2023年起）,A0I08
hgnd,A0I09,True,亿元以上商品交易市场基本情况,A0I
hgnd,A0I0901,False,市场数量,A0I09
hgnd,A0I0902,False,摊位数,A0I09
hgnd,A0I0903,False,营业面积,A0I09
hgnd,A0I0904,False,成交额,A0I09
hgnd,A0I0905,False,批发市场成交额,A0I09
hgnd,A0I0906,False,零售市场成交额,A0I09
hgnd,A0I0A,True,亿元以上商品交易市场摊位分类情况,A0I
hgnd,A0I0A01,False,摊位数,A0I0A
hgnd,A0I0A02,False,成交额,A0I0A
hgnd,A0I0A03,False,批发市场成交额,A0I0A
hgnd,A0I0A04,False,零售市场成交额,A0I0A
hgnd,A0J,True,住宿和餐饮业,""
hgnd,A0J01,False,住宿和餐饮业情况,A0J
hgnd,A0J02,True,限额以上住宿业企业基本情况和经营情况,A0J
hgnd,A0J0201,False,按登记注册类型和行业分限额以上住宿业法人企业数（2023年前）,A0J02
hgnd,A0J0202,False,按登记注册类型和行业分限额以上住宿业企业年末从业人数（2023年前）,A0J02
hgnd,A0J0203,False,按登记注册类型和行业分限额以上住宿业企业营业额（2023年前）,A0J02
hgnd,A0J0204,False,按登记注册类型和行业分限额以上住宿业企业客房收入（2023年前）,A0J02
hgnd,A0J0205,False,按登记注册类型和行业分限额以上住宿业企业餐饮收入（2023年前）,A0J02
hgnd,A0J0206,False,按登记注册统计类别和行业分限额以上住宿业法人企业数（2023年起）,A0J02
hgnd,A0J0207,False,按登记注册统计类别和行业分限额以上住宿业年末从业人数（2023年起）,A0J02
hgnd,A0J0208,False,按登记注册统计类别和行业分限额以上住宿业企业营业额（2023年起）,A0J02
hgnd,A0J0209,False,按登记注册统计类别和行业分限额以上住宿业企业客房收入（2023年起）,A0J02
hgnd,A0J020A,False,按登记注册统计类别和行业分限额以上住宿业企业餐费收入（2023年起）,A0J02
hgnd,A0J03,True,限额以上住宿业企业资产及负债,A0J
hgnd,A0J0301,False,按登记注册类型和行业分限额以上住宿业企业资产（2023年前）,A0J03
hgnd,A0J0302,False,按登记注册类型和行业分限额以上住宿业企业流动资产（2023年前）,A0J03
hgnd,A0J0303,False,按登记注册类型和行业分限额以上住宿业企业固定资产（2023年前）,A0J03
hgnd,A0J0304,False,按登记注册类型和行业分限额以上住宿业企业负债（2023年前）,A0J03
hgnd,A0J0305,False,按登记注册类型和行业分限额以上住宿业企业所有者权益（2023年前）,A0J03
hgnd,A0J0306,False,按登记注册统计类别和行业分限额以上住宿业企业资产总计（2023年起）,A0J03
hgnd,A0J0307,False,按登记注册统计类别和行业分限额以上住宿业企业流动资产（2023年起）,A0J03
hgnd,A0J0308,False,按登记注册统计类别和行业分限额以上住宿业企业固定资产（2023年起）,A0J03
hgnd,A0J0309,False,按登记注册统计类别分限额以上企业住宿业负债（2023年起）,A0J03
hgnd,A0J030A,False,按登记注册统计类别分限额以上企业住宿业所有者权益（2023年起）,A0J03
hgnd,A0J04,True,限额以上住宿业企业主要财务指标,A0J
hgnd,A0J0401,False,按登记注册类型和行业分限额以上住宿业企业营业收入（2023年前）,A0J04
hgnd,A0J0402,False,按登记注册类型和行业分限额以上住宿业企业营业成本（2023年前）,A0J04
hgnd,A0J0403,False,按登记注册类型和行业分限额以上住宿业企业税金及附加（2023年前）,A0J04
hgnd,A0J0404,False,按登记注册类型和行业分限额以上住宿业企业利润总额（2023年前）,A0J04
hgnd,A0J0405,False,按登记注册统计类别和行业分限额以上住宿业企业营业收入（2023年起）,A0J04
hgnd,A0J0406,False,按登记注册统计类别和行业分限额以上住宿业企业营业成本（2023年起）,A0J04
hgnd,A0J0407,False,按登记注册统计类别和行业分限额以上住宿业企业税金及附加（2023年起）,A0J04
hgnd,A0J0408,False,按登记注册统计类别和行业分限额以上住宿业企业利润总额（2023年起）,A0J04
hgnd,A0J05,True,限额以上餐饮业企业基本情况和经营情况,A0J
hgnd,A0J0501,False,按登记注册类型和行业分限额以上餐饮业法人企业数（2023年前）,A0J05
hgnd,A0J0502,False,按登记注册类型和行业分限额以上餐饮业企业年末从业人数（2023年前）,A0J05
hgnd,A0J0503,False,按登记注册类型和行业分限额以上餐饮业企业营业额（2023年前）,A0J05
hgnd,A0J0504,False,按登记注册类型和行业分限额以上餐饮业企业餐费收入（2023年前）,A0J05
hgnd,A0J0505,False,按登记注册统计类别和行业分限额以上餐饮业企业法人企业数（2023年起）,A0J05
hgnd,A0J0506,False,按登记注册统计类别和行业分限额以上餐饮业企业年末从业人数（2023年起）,A0J05
hgnd,A0J0507,False,按登记注册统计类别和行业分限额以上餐饮业企业营业额（2023年起）,A0J05
hgnd,A0J0508,False,按登记注册统计类别和行业分限额以上餐饮业企业餐费收入（2023年起）,A0J05
hgnd,A0J06,True,限额以上餐饮业企业资产及负债,A0J
hgnd,A0J0601,False,按登记注册类型和行业分限额以上餐饮业企业资产（2023年前）,A0J06
hgnd,A0J0602,False,按登记注册类型和行业分限额以上餐饮业企业流动资产（2023年前）,A0J06
hgnd,A0J0603,False,按登记注册类型和行业分限额以上餐饮业企业固定资产（2023年前）,A0J06
hgnd,A0J0604,False,按登记注册类型和行业分限额以上餐饮业企业负债（2023年前）,A0J06
hgnd,A0J0605,False,按登记注册类型和行业分限额以上餐饮业企业所有者权益（2023年前）,A0J06
hgnd,A0J0606,False,按登记注册统计类别和行业分限额以上餐饮业企业资产总计（2023年起）,A0J06
hgnd,A0J0607,False,按登记注册统计类别和行业分限额以上餐饮业企业流动资产（2023年起）,A0J06
hgnd,A0J0608,False,按登记注册统计类别和行业分限额以上餐饮业企业固定资产（2023年起）,A0J06
hgnd,A0J0609,False,按登记注册统计类别分限额以上企业餐饮业负债（2023年起）,A0J06
hgnd,A0J060A,False,按登记注册统计类别分限额以上企业餐饮业所有者权益（2023年起）,A0J06
hgnd,A0J07,True,限额以上餐饮业企业主要财务指标,A0J
hgnd,A0J0701,False,按登记注册类型和行业分限额以上餐饮业企业营业收入（2023年前）,A0J07
hgnd,A0J0702,False,按登记注册类型和行业分限额以上餐饮业企业营业成本（2023年前）,A0J07
hgnd,A0J0703,False,按登记注册类型和行业分限额以上餐饮业企业税金及附加（2023年前）,A0J07
hgnd,A0J0704,False,按登记注册类型和行业分限额以上餐饮业企业利润总额（2023年前）,A0J07
hgnd,A0J0705,False,按登记注册统计类别和行业分限额以上餐饮业企业营业收入（2023年起）,A0J07
hgnd,A0J0706,False,按登记注册统计类别和行业分限额以上餐饮业企业营业成本（2023年起）,A0J07
hgnd,A0J0707,False,按登记注册统计类别和行业分限额以上餐饮业企业税金及附加（2023年起）,A0J07
hgnd,A0J0708,False,按登记注册统计类别和行业分限额以上餐饮业企业利润总额（2023年起）,A0J07
hgnd,A0J08,True,连锁餐饮企业,A0J
hgnd,A0J0801,False,按登记注册类型和行业分连锁餐饮企业总店数（2023年前）,A0J08
hgnd,A0J0802,False,按登记注册类型和行业分连锁餐饮企业门店总数（2023年前）,A0J08
hgnd,A0J0803,False,按登记注册类型和行业分连锁餐饮企业年末从业人数（2023年前）,A0J08
hgnd,A0J0804,False,按登记注册类型和行业分连锁餐饮企业餐饮营业面积（2023年前）,A0J08
hgnd,A0J0805,False,按登记注册类型和行业分连锁餐饮企业餐位数（2023年前）,A0J08
hgnd,A0J0806,False,按登记注册类型和行业分连锁餐饮企业营业额（2023年前）,A0J08
hgnd,A0J0807,False,按登记注册类型和行业分连锁餐饮企业商品购进总额（2023年前）,A0J08
hgnd,A0J0808,False,按登记注册类型和行业分连锁餐饮企业统一配送商品购进额（2023年前）,A0J08
hgnd,A0J0809,False,按登记注册统计类别分连锁餐饮企业总店数（2023年起）,A0J08
hgnd,A0J080A,False,按登记注册统计类别分连锁餐饮企业门店总数（2023年起）,A0J08
hgnd,A0J080B,False,按登记注册统计类别分连锁餐饮企业年末从业人数（2023年起）,A0J08
hgnd,A0J080C,False,按登记注册统计类别分连锁餐饮企业营业面积（2023年起）,A0J08
hgnd,A0J080D,False,按登记注册统计类别分连锁餐饮企业餐位数（2023年起）,A0J08
hgnd,A0J080E,False,按登记注册统计类别分连锁餐饮企业营业额（2023年起）,A0J08
hgnd,A0J080F,False,按登记注册统计类别分连锁餐饮企业商品购进总额（2023年起）,A0J08
hgnd,A0J080G,False,按登记注册统计类别分连锁餐饮企业统一配送商品购进额（2023年起）,A0J08
hgnd,A0K,True,旅游业,""
hgnd,A0K01,False,旅游业发展情况,A0K
hgnd,A0K02,False,国内旅游情况,A0K
hgnd,A0K03,False,国际旅游收入及构成,A0K
hgnd,A0K04,False,按性别、年龄和事由分外国入境游客,A0K
hgnd,A0K05,False,按国别分外国入境游客,A0K
hgnd,A0L,True,金融业,""
hgnd,A0L01,False,金融机构人民币信贷资金平衡表(资金来源),A0L
hgnd,A0L02,False,金融机构人民币信贷资金平衡表(资金运用),A0L
hgnd,A0L03,False,货币供应量,A0L
hgnd,A0L04,False,黄金和外汇储备,A0L
hgnd,A0L05,False,货币当局资产负债表,A0L
hgnd,A0L06,False,其他存款性公司资产负债表,A0L
hgnd,A0L07,False,外资银行资产负债表,A0L
hgnd,A0L08,False,社会融资规模及构成,A0L
hgnd,A0L09,False,证券市场基本情况,A0L
hgnd,A0L0A,False,上市公司数量,A0L
hgnd,A0L0B,False,股票发行量和筹资额,A0L
hgnd,A0L0C,False,股票交易情况,A0L
hgnd,A0L0D,True,保险系统机构、人员数,A0L
hgnd,A0L0D01,False,保险系统机构数,A0L0D
hgnd,A0L0D02,False,保险系统职工人数,A0L0D
hgnd,A0L0E,True,保险公司业务经济技术指标,A0L
hgnd,A0L0E01,False,保费,A0L0E
hgnd,A0L0E02,False,赔款及给付,A0L0E
hgnd,A0L0F,False,保险公司资产情况,A0L
hgnd,A0L0G,False,保险公司资金运用情况,A0L
hgnd,A0L0H,False,原保险保费收入和赔付支出情况,A0L
hgnd,A0M,True,教育,""
hgnd,A0M01,True,各级各类学校、教职工和专任教师情况,A0M
hgnd,A0M0101,False,各级各类学校数,A0M01
hgnd,A0M0102,False,各级各类学校教职工数,A0M01
hgnd,A0M0103,False,各级各类学校专任教师数,A0M01
hgnd,A0M02,True,各级各类学历教育学生情况,A0M
hgnd,A0M0201,False,各级各类学历教育招生数,A0M02
hgnd,A0M0202,False,各级各类学历教育在校学生数,A0M02
hgnd,A0M0203,False,各级各类学历教育毕业生数,A0M02
hgnd,A0M03,True,各级各类非学历教育学生情况,A0M
hgnd,A0M0301,False,各级各类非学历教育结业生数,A0M03
hgnd,A0M0302,False,各级各类非学历教育注册生数,A0M03
hgnd,A0M04,True,各级各类民办教育基本情况,A0M
hgnd,A0M0401,False,各级各类民办教育学校数,A0M04
hgnd,A0M0402,False,各级各类民办教育毕业生数,A0M04
hgnd,A0M0403,False,各级各类民办教育招生数,A0M04
hgnd,A0M0404,False,各级各类民办教育在校学生数,A0M04
hgnd,A0M0405,False,各级各类民办教育教职工数,A0M04
hgnd,A0M0406,False,各级各类民办教育专任教师数,A0M04
hgnd,A0M0407,False,各级各类民办教育另有其他学生数,A0M04
hgnd,A0M05,False,各级各类学校数,A0M
hgnd,A0M06,False,各级各类学校专任教师数,A0M
hgnd,A0M07,False,各级各类学校招生数,A0M
hgnd,A0M08,False,各级各类学校在校学生数,A0M
hgnd,A0M09,False,各级各类学校毕业生数,A0M
hgnd,A0M0A,False,研究生和留学生数,A0M
hgnd,A0M0B,True,分学科研究生情况,A0M
hgnd,A0M0B01,False,分学科研究生招生数,A0M0B
hgnd,A0M0B02,False,分学科博士招生数,A0M0B
hgnd,A0M0B03,False,分学科硕士招生数,A0M0B
hgnd,A0M0B04,False,分学科研究生在校学生数,A0M0B
hgnd,A0M0B05,False,分学科博士在校学生数,A0M0B
hgnd,A0M0B06,False,分学科硕士在校学生数,A0M0B
hgnd,A0M0C,False,高等教育学校(机构)数,A0M
hgnd,A0M0D,False,高等教育学校(机构)学生数,A0M
hgnd,A0M0E,True,成人本科分学科学生数,A0M
hgnd,A0M0E01,False,成人本科分学科招生数,A0M0E
hgnd,A0M0E02,False,成人本科分学科在校学生数,A0M0E
hgnd,A0M0E03,False,成人本科分学科毕业生数,A0M0E
hgnd,A0M0F,True,成人专科分学科学生数,A0M
hgnd,A0M0F01,False,成人专科分学科招生数,A0M0F
hgnd,A0M0F02,False,成人专科分学科在校学生数,A0M0F
hgnd,A0M0F03,False,成人专科分学科毕业生数,A0M0F
hgnd,A0M0G,True,普通本科分学科学生数,A0M
hgnd,A0M0G01,False,普通本科分学科招生数,A0M0G
hgnd,A0M0G02,False,普通本科分学科在校学生数,A0M0G
hgnd,A0M0G03,False,普通本科分学科毕业生数,A0M0G
hgnd,A0M0H,True,普通专科分学科学生数,A0M
hgnd,A0M0H01,False,普通专科分学科招生数,A0M0H
hgnd,A0M0H02,False,普通专科分学科在校学生数,A0M0H
hgnd,A0M0H03,False,普通专科分学科毕业生数,A0M0H
hgnd,A0M0I,True,网络本科分学科学生数,A0M
hgnd,A0M0I01,False,网络本科分学科招生数,A0M0I
hgnd,A0M0I02,False,网络本科分学科在校学生数,A0M0I
hgnd,A0M0I03,False,网络本科分学科毕业生数,A0M0I
hgnd,A0M0J,True,网络专科分学科学生数,A0M
hgnd,A0M0J01,False,网络专科分学科招生数,A0M0J
hgnd,A0M0J02,False,网络专科分学科在校学生数,A0M0J
hgnd,A0M0J03,False,网络专科分学科毕业生数,A0M0J
hgnd,A0M0K,False,中等职业学校(机构)数,A0M
hgnd,A0M0L,True,中等职业学校(机构)学生分科类情况,A0M
hgnd,A0M0L01,False,中等职业学校(机构)学生分科类招生数,A0M0L
hgnd,A0M0L02,False,中等职业学校(机构)学生分科类在校学生数,A0M0L
hgnd,A0M0L03,False,中等职业学校(机构)学生分科类毕业生数,A0M0L
hgnd,A0M0L04,False,中等职业学校(机构)学生分科类获得职业资格证书毕业生数,A0M0L
hgnd,A0M0M,True,职业技术培训机构基本情况,A0M
hgnd,A0M0M01,False,职业技术培训机构学校数,A0M0M
hgnd,A0M0M02,False,职业技术培训机构注册学生数,A0M0M
hgnd,A0M0M03,False,职业技术培训机构结业学生数,A0M0M
hgnd,A0M0M04,False,职业技术培训机构教职工数,A0M0M
hgnd,A0M0M05,False,职业技术培训机构专任教师数,A0M0M
hgnd,A0M0N,True,普通高中学校和学生情况,A0M
hgnd,A0M0N01,False,普通高中学校数,A0M0N
hgnd,A0M0N02,False,普通高中招生数,A0M0N
hgnd,A0M0N03,False,普通高中在校学生数,A0M0N
hgnd,A0M0N04,False,普通高中毕业生数,A0M0N
hgnd,A0M0O,True,初中学校和学生情况,A0M
hgnd,A0M0O01,False,普通初中学校数,A0M0O
hgnd,A0M0O02,False,职业初中学校数,A0M0O
hgnd,A0M0O03,False,初中招生数,A0M0O
hgnd,A0M0O04,False,初中在校学生数,A0M0O
hgnd,A0M0O05,False,初中毕业生数,A0M0O
hgnd,A0M0P,True,普通小学学校和学生情况,A0M
hgnd,A0M0P01,False,普通小学学校数,A0M0P
hgnd,A0M0P02,False,普通小学招生数,A0M0P
hgnd,A0M0P03,False,普通小学在校学生数,A0M0P
hgnd,A0M0P04,False,普通小学毕业生数,A0M0P
hgnd,A0M0Q,False,技工学校数、学生数和教职工数,A0M
hgnd,A0M0R,False,学龄儿童入学率和各级普通学校毕业生升学率,A0M
hgnd,A0M0S,False,高等学校普通本、专科学校和学生情况,A0M
hgnd,A0M0T,False,普通高等学校(机构)教职工情况,A0M
hgnd,A0M0U,False,中等职业学校(机构)学生情况,A0M
hgnd,A0M0V,False,中等职业学校(机构)教职工数,A0M
hgnd,A0M0W,False,各级普通学校生师比,A0M
hgnd,A0M0X,False,每十万人口各级学校平均在校生数,A0M
hgnd,A0M0Y,True,教育经费,A0M
hgnd,A0M0Y01,False,教育经费,A0M0Y
hgnd,A0M0Y02,False,国家财政性教育经费,A0M0Y
hgnd,A0M0Y03,False,国家财政预算内教育经费,A0M0Y
hgnd,A0M0Y04,False,民办学校办学经费,A0M0Y
hgnd,A0M0Y05,False,社会捐赠经费,A0M0Y
hgnd,A0M0Y06,False,事业收入,A0M0Y
hgnd,A0M0Y07,False,学杂费,A0M0Y
hgnd,A0M0Y08,False,其他教育经费,A0M0Y
hgnd,A0N,True,科技,""
hgnd,A0N01,False,科技活动基本情况,A0N
hgnd,A0N02,False,科学研究与开发机构基本情况,A0N
hgnd,A0N03,False,高等学校科技活动情况,A0N
hgnd,A0N04,False,规模以上工业企业的科技活动基本情况,A0N
hgnd,A0N05,True,按登记注册统计分类和行业分规模以上工业企业研究与试验发展(研究与试验发展)活动情况,A0N
hgnd,A0N0501,False,按登记注册类型分规模以上工业企业研究与试验发展全时当量(-2022),A0N05
hgnd,A0N0502,False,按登记注册类型分规模以上工业企业研究与试验发展经费(-2022),A0N05
hgnd,A0N0503,False,按登记注册类型分规模以上工业企业研究与试验发展项目数,A0N05
hgnd,A0N0504,False,按行业分规模以上工业企业研究与试验发展全时当量,A0N05
hgnd,A0N0505,False,按行业分规模以上工业企业研究与试验发展经费,A0N05
hgnd,A0N0506,False,按行业分规模以上工业企业研究与试验发展项目数,A0N05
hgnd,A0N0507,False,按登记注册统计类别分规模以上工业企业研究与试验发展全时当量(2023-),A0N05
hgnd,A0N0508,False,按登记注册统计类别分规模以上工业企业研究与试验发展经费(2023-),A0N05
hgnd,A0N06,True,规模以上工业企业新产品开发及生产情况,A0N
